country,energy,year,consumption
Seychelles,Petroleum and other liquids (quad Btu),2022,0.0120148
Sierra Leone,Petroleum and other liquids (quad Btu),2022,0.01822807
Singapore,Petroleum and other liquids (quad Btu),2022,3.097943806
Slovakia,Petroleum and other liquids (quad Btu),2022,0.19194328
Slovenia,Petroleum and other liquids (quad Btu),2022,0.105208392
Solomon Islands,Petroleum and other liquids (quad Btu),2022,0.00421217
Somalia,Petroleum and other liquids (quad Btu),2022,0.01133865
South Africa,Petroleum and other liquids (quad Btu),2022,1.22495326
South Korea,Petroleum and other liquids (quad Btu),2022,5.137037322
South Sudan,Petroleum and other liquids (quad Btu),2022,0.02322433
Spain,Petroleum and other liquids (quad Btu),2022,2.68627198
Sri Lanka,Petroleum and other liquids (quad Btu),2022,0.18759583
Sudan,Petroleum and other liquids (quad Btu),2022,0.25702249
Suriname,Petroleum and other liquids (quad Btu),2022,0.03544312
Sweden,Petroleum and other liquids (quad Btu),2022,0.576852985
Switzerland,Petroleum and other liquids (quad Btu),2022,0.388133462
Syria,Petroleum and other liquids (quad Btu),2022,0.21208273
Taiwan,Petroleum and other liquids (quad Btu),2022,1.76882181
Tajikistan,Petroleum and other liquids (quad Btu),2022,0.05647104
Tanzania,Petroleum and other liquids (quad Btu),2022,0.16475035
Thailand,Petroleum and other liquids (quad Btu),2022,2.56413035
The Bahamas,Petroleum and other liquids (quad Btu),2022,0.04181828
Timor-Leste,Petroleum and other liquids (quad Btu),2022,0.00895632
Togo,Petroleum and other liquids (quad Btu),2022,0.02663708
Tonga,Petroleum and other liquids (quad Btu),2022,0.00227317
Trinidad and Tobago,Petroleum and other liquids (quad Btu),2022,0.05179503
Tunisia,Petroleum and other liquids (quad Btu),2022,0.19989779
Turkiye,Petroleum and other liquids (quad Btu),2022,2.056629494
Turkmenistan,Petroleum and other liquids (quad Btu),2022,0.29053065
Turks and Caicos Islands,Petroleum and other liquids (quad Btu),2022,0.00642357
U.S. Pacific Islands,Petroleum and other liquids (quad Btu),2022,0.004132618
U.S. Virgin Islands,Petroleum and other liquids (quad Btu),2022,0.031605946
Uganda,Petroleum and other liquids (quad Btu),2022,0.08683505
Ukraine,Petroleum and other liquids (quad Btu),2022,0.37979513
United Arab Emirates,Petroleum and other liquids (quad Btu),2022,1.75717974
United Kingdom,Petroleum and other liquids (quad Btu),2022,2.805075277
United States,Petroleum and other liquids (quad Btu),2022,36.71650997
Uruguay,Petroleum and other liquids (quad Btu),2022,0.10313497
Uzbekistan,Petroleum and other liquids (quad Btu),2022,0.20925834
Vanuatu,Petroleum and other liquids (quad Btu),2022,0.003851
Venezuela,Petroleum and other liquids (quad Btu),2022,0.37714053
Vietnam,Petroleum and other liquids (quad Btu),2022,1.0098033
Wake Island,Petroleum and other liquids (quad Btu),2022,0.01730903
Western Sahara,Petroleum and other liquids (quad Btu),2022,0.003857573
Yemen,Petroleum and other liquids (quad Btu),2022,0.11041862
Zambia,Petroleum and other liquids (quad Btu),2022,0.06826147
Zimbabwe,Petroleum and other liquids (quad Btu),2022,0.06742017
Afghanistan,Petroleum and other liquids (quad Btu),2021,0.10481883
Albania,Petroleum and other liquids (quad Btu),2021,0.0496106
Algeria,Petroleum and other liquids (quad Btu),2021,0.80615825
American Samoa,Petroleum and other liquids (quad Btu),2021,0.005402545
Angola,Petroleum and other liquids (quad Btu),2021,0.20616025
Antarctica,Petroleum and other liquids (quad Btu),2021,0.000167079
Antigua and Barbuda,Petroleum and other liquids (quad Btu),2021,0.01030842
Argentina,Petroleum and other liquids (quad Btu),2021,1.45446752
Armenia,Petroleum and other liquids (quad Btu),2021,0.02745376
Aruba,Petroleum and other liquids (quad Btu),2021,0.01591969
Australia,Petroleum and other liquids (quad Btu),2021,2.07974082
Austria,Petroleum and other liquids (quad Btu),2021,0.528154146
Azerbaijan,Petroleum and other liquids (quad Btu),2021,0.19785576
Bahrain,Petroleum and other liquids (quad Btu),2021,0.129554021
Bangladesh,Petroleum and other liquids (quad Btu),2021,0.45544196
Barbados,Petroleum and other liquids (quad Btu),2021,0.01742715
Belarus,Petroleum and other liquids (quad Btu),2021,0.25900859
Belgium,Petroleum and other liquids (quad Btu),2021,1.286552665
Belize,Petroleum and other liquids (quad Btu),2021,0.0094669
Benin,Petroleum and other liquids (quad Btu),2021,0.07104075
Bermuda,Petroleum and other liquids (quad Btu),2021,0.00783668
Bhutan,Petroleum and other liquids (quad Btu),2021,0.00642755
Bolivia,Petroleum and other liquids (quad Btu),2021,0.18138989
Bosnia and Herzegovina,Petroleum and other liquids (quad Btu),2021,0.07177563
Botswana,Petroleum and other liquids (quad Btu),2021,0.04064989
Brazil,Petroleum and other liquids (quad Btu),2021,5.71840538
British Virgin Islands,Petroleum and other liquids (quad Btu),2021,0.00259694
Brunei,Petroleum and other liquids (quad Btu),2021,0.02719443
Bulgaria,Petroleum and other liquids (quad Btu),2021,0.19885297
Burkina Faso,Petroleum and other liquids (quad Btu),2021,0.07158922
Burma,Petroleum and other liquids (quad Btu),2021,0.26097985
Burundi,Petroleum and other liquids (quad Btu),2021,0.01078332
Cabo Verde,Petroleum and other liquids (quad Btu),2021,0.00928112
Cambodia,Petroleum and other liquids (quad Btu),2021,0.13399831
Cameroon,Petroleum and other liquids (quad Btu),2021,0.07561186
Canada,Petroleum and other liquids (quad Btu),2021,4.587702581
Cayman Islands,Petroleum and other liquids (quad Btu),2021,0.00956232
Central African Republic,Petroleum and other liquids (quad Btu),2021,0.00435438
Chad,Petroleum and other liquids (quad Btu),2021,0.02801162
Chile,Petroleum and other liquids (quad Btu),2021,0.720173361
China,Petroleum and other liquids (quad Btu),2021,29.90821006
Colombia,Petroleum and other liquids (quad Btu),2021,0.752831715
Comoros,Petroleum and other liquids (quad Btu),2021,0.0054901
Congo-Brazzaville,Petroleum and other liquids (quad Btu),2021,0.02289173
Congo-Kinshasa,Petroleum and other liquids (quad Btu),2021,0.05141232
Cook Islands,Petroleum and other liquids (quad Btu),2021,0.00113005
Costa Rica,Petroleum and other liquids (quad Btu),2021,0.11323352
Cote d'Ivoire,Petroleum and other liquids (quad Btu),2021,0.13048279
Croatia,Petroleum and other liquids (quad Btu),2021,0.1331992
Cuba,Petroleum and other liquids (quad Btu),2021,0.22430361
Cyprus,Petroleum and other liquids (quad Btu),2021,0.08801051
Czechia,Petroleum and other liquids (quad Btu),2021,0.434472949
Denmark,Petroleum and other liquids (quad Btu),2021,0.291142825
Djibouti,Petroleum and other liquids (quad Btu),2021,0.00932213
Dominica,Petroleum and other liquids (quad Btu),2021,0.00230842
Dominican Republic,Petroleum and other liquids (quad Btu),2021,0.25466836
Ecuador,Petroleum and other liquids (quad Btu),2021,0.48304658
Egypt,Petroleum and other liquids (quad Btu),2021,1.56364483
El Salvador,Petroleum and other liquids (quad Btu),2021,0.10573819
Equatorial Guinea,Petroleum and other liquids (quad Btu),2021,0.01176943
Eritrea,Petroleum and other liquids (quad Btu),2021,0.00900005
Estonia,Petroleum and other liquids (quad Btu),2021,0.058612246
Eswatini,Petroleum and other liquids (quad Btu),2021,0.01175783
Ethiopia,Petroleum and other liquids (quad Btu),2021,0.18545704
Falkland Islands,Petroleum and other liquids (quad Btu),2021,0.00052101
Faroe Islands,Petroleum and other liquids (quad Btu),2021,0.01102376
Fiji,Petroleum and other liquids (quad Btu),2021,0.01672231
Finland,Petroleum and other liquids (quad Btu),2021,0.36540147
France,Petroleum and other liquids (quad Btu),2021,3.153534685
French Polynesia,Petroleum and other liquids (quad Btu),2021,0.0081617
Gabon,Petroleum and other liquids (quad Btu),2021,0.03185998
"Gambia, The",Petroleum and other liquids (quad Btu),2021,0.006945194
Georgia,Petroleum and other liquids (quad Btu),2021,0.06388905
Germany,Petroleum and other liquids (quad Btu),2021,4.367789319
Ghana,Petroleum and other liquids (quad Btu),2021,0.20217037
Gibraltar,Petroleum and other liquids (quad Btu),2021,0.18563014
Greece,Petroleum and other liquids (quad Btu),2021,0.557498854
Greenland,Petroleum and other liquids (quad Btu),2021,0.00717588
Grenada,Petroleum and other liquids (quad Btu),2021,0.00483301
Guam,Petroleum and other liquids (quad Btu),2021,0.024976452
Guatemala,Petroleum and other liquids (quad Btu),2021,0.23151244
Guinea,Petroleum and other liquids (quad Btu),2021,0.06232552
Guinea-Bissau,Petroleum and other liquids (quad Btu),2021,0.00483684
Guyana,Petroleum and other liquids (quad Btu),2021,0.0337948
Haiti,Petroleum and other liquids (quad Btu),2021,0.03785304
Honduras,Petroleum and other liquids (quad Btu),2021,0.1403794
Hong Kong,Petroleum and other liquids (quad Btu),2021,0.55170303
Hungary,Petroleum and other liquids (quad Btu),2021,0.369186759
Iceland,Petroleum and other liquids (quad Btu),2021,0.03152557
India,Petroleum and other liquids (quad Btu),2021,8.94427931
Indonesia,Petroleum and other liquids (quad Btu),2021,2.79363894
Iran,Petroleum and other liquids (quad Btu),2021,3.85626383
Iraq,Petroleum and other liquids (quad Btu),2021,1.974473315
Ireland,Petroleum and other liquids (quad Btu),2021,0.303718546
Israel,Petroleum and other liquids (quad Btu),2021,0.422037944
Italy,Petroleum and other liquids (quad Btu),2021,2.374663671
Jamaica,Petroleum and other liquids (quad Btu),2021,0.07750318
Japan,Petroleum and other liquids (quad Btu),2021,6.822128523
Jordan,Petroleum and other liquids (quad Btu),2021,0.1813001
Kazakhstan,Petroleum and other liquids (quad Btu),2021,0.70277349
Kenya,Petroleum and other liquids (quad Btu),2021,0.23212549
Kiribati,Petroleum and other liquids (quad Btu),2021,0.00104168
Kosovo,Petroleum and other liquids (quad Btu),2021,0.03655404
Kuwait,Petroleum and other liquids (quad Btu),2021,0.77045108
Kyrgyzstan,Petroleum and other liquids (quad Btu),2021,0.06223753
Laos,Petroleum and other liquids (quad Btu),2021,0.04849903
Latvia,Petroleum and other liquids (quad Btu),2021,0.076192933
Lebanon,Petroleum and other liquids (quad Btu),2021,0.27610823
Lesotho,Petroleum and other liquids (quad Btu),2021,0.01027765
Liberia,Petroleum and other liquids (quad Btu),2021,0.00866671
Libya,Petroleum and other liquids (quad Btu),2021,0.3873628
Lithuania,Petroleum and other liquids (quad Btu),2021,0.135978202
Luxembourg,Petroleum and other liquids (quad Btu),2021,0.117582282
Macau,Petroleum and other liquids (quad Btu),2021,0.019318304
Madagascar,Petroleum and other liquids (quad Btu),2021,0.04036777
Malawi,Petroleum and other liquids (quad Btu),2021,0.02054113
Malaysia,Petroleum and other liquids (quad Btu),2021,1.13924434
Maldives,Petroleum and other liquids (quad Btu),2021,0.02190564
Mali,Petroleum and other liquids (quad Btu),2021,0.09101068
Malta,Petroleum and other liquids (quad Btu),2021,0.1002765
Mauritania,Petroleum and other liquids (quad Btu),2021,0.05778035
Mauritius,Petroleum and other liquids (quad Btu),2021,0.05052935
Mexico,Petroleum and other liquids (quad Btu),2021,3.16399375
Micronesia,Petroleum and other liquids (quad Btu),2021,0.00157734
Moldova,Petroleum and other liquids (quad Btu),2021,0.04488759
Mongolia,Petroleum and other liquids (quad Btu),2021,0.06994688
Montenegro,Petroleum and other liquids (quad Btu),2021,0.01730368
Montserrat,Petroleum and other liquids (quad Btu),2021,0.00036661
Morocco,Petroleum and other liquids (quad Btu),2021,0.56345659
Mozambique,Petroleum and other liquids (quad Btu),2021,0.07822822
Namibia,Petroleum and other liquids (quad Btu),2021,0.04833033
Nauru,Petroleum and other liquids (quad Btu),2021,0.00108947
Nepal,Petroleum and other liquids (quad Btu),2021,0.11942267
Netherlands,Petroleum and other liquids (quad Btu),2021,1.77565018
Netherlands Antilles,Petroleum and other liquids (quad Btu),2021,0.09900367
New Caledonia,Petroleum and other liquids (quad Btu),2021,0.03188547
New Zealand,Petroleum and other liquids (quad Btu),2021,0.297077928
Nicaragua,Petroleum and other liquids (quad Btu),2021,0.05504811
Niger,Petroleum and other liquids (quad Btu),2021,0.02716934
Nigeria,Petroleum and other liquids (quad Btu),2021,0.95059323
Niue,Petroleum and other liquids (quad Btu),2021,0.00011401
North Korea,Petroleum and other liquids (quad Btu),2021,0.034119541
North Macedonia,Petroleum and other liquids (quad Btu),2021,0.04637094
Norway,Petroleum and other liquids (quad Btu),2021,0.459586305
Oman,Petroleum and other liquids (quad Btu),2021,0.37438706
Pakistan,Petroleum and other liquids (quad Btu),2021,1.12674919
Palestinian Territories,Petroleum and other liquids (quad Btu),2021,0.05370489
Panama,Petroleum and other liquids (quad Btu),2021,0.24958997
Papua New Guinea,Petroleum and other liquids (quad Btu),2021,0.05623263
Paraguay,Petroleum and other liquids (quad Btu),2021,0.11946758
Peru,Petroleum and other liquids (quad Btu),2021,0.47869244
Philippines,Petroleum and other liquids (quad Btu),2021,0.80779121
Poland,Petroleum and other liquids (quad Btu),2021,1.41048627
Portugal,Petroleum and other liquids (quad Btu),2021,0.433018313
Puerto Rico,Petroleum and other liquids (quad Btu),2021,0.156617724
Qatar,Petroleum and other liquids (quad Btu),2021,0.41390892
Romania,Petroleum and other liquids (quad Btu),2021,0.46053011
Russia,Petroleum and other liquids (quad Btu),2021,7.07456563
Rwanda,Petroleum and other liquids (quad Btu),2021,0.01785941
Saint Helena,Petroleum and other liquids (quad Btu),2021,0.00016347
Saint Kitts and Nevis,Petroleum and other liquids (quad Btu),2021,0.003523226
Saint Lucia,Petroleum and other liquids (quad Btu),2021,0.00846923
Saint Pierre and Miquelon,Petroleum and other liquids (quad Btu),2021,0.000877325
Saint Vincent/Grenadines,Petroleum and other liquids (quad Btu),2021,0.00344147
Samoa,Petroleum and other liquids (quad Btu),2021,0.004367163
Sao Tome and Principe,Petroleum and other liquids (quad Btu),2021,0.00222821
Saudi Arabia,Petroleum and other liquids (quad Btu),2021,6.612524112
Senegal,Petroleum and other liquids (quad Btu),2021,0.11101902
Serbia,Petroleum and other liquids (quad Btu),2021,0.16651209
Seychelles,Petroleum and other liquids (quad Btu),2021,0.01135676
Sierra Leone,Petroleum and other liquids (quad Btu),2021,0.01834737
Singapore,Petroleum and other liquids (quad Btu),2021,2.88288749
Slovakia,Petroleum and other liquids (quad Btu),2021,0.189411554
Slovenia,Petroleum and other liquids (quad Btu),2021,0.102078752
Solomon Islands,Petroleum and other liquids (quad Btu),2021,0.00435321
Somalia,Petroleum and other liquids (quad Btu),2021,0.01120899
South Africa,Petroleum and other liquids (quad Btu),2021,1.241357
South Korea,Petroleum and other liquids (quad Btu),2021,5.213137765
South Sudan,Petroleum and other liquids (quad Btu),2021,0.02475776
Spain,Petroleum and other liquids (quad Btu),2021,2.486563517
Sri Lanka,Petroleum and other liquids (quad Btu),2021,0.22375391
Sudan,Petroleum and other liquids (quad Btu),2021,0.2195921
Suriname,Petroleum and other liquids (quad Btu),2021,0.03310468
Sweden,Petroleum and other liquids (quad Btu),2021,0.618001204
Switzerland,Petroleum and other liquids (quad Btu),2021,0.384490823
Syria,Petroleum and other liquids (quad Btu),2021,0.25440692
Taiwan,Petroleum and other liquids (quad Btu),2021,1.96359211
Tajikistan,Petroleum and other liquids (quad Btu),2021,0.050339975
Tanzania,Petroleum and other liquids (quad Btu),2021,0.15140087
Thailand,Petroleum and other liquids (quad Btu),2021,2.49907062
The Bahamas,Petroleum and other liquids (quad Btu),2021,0.04500892
Timor-Leste,Petroleum and other liquids (quad Btu),2021,0.00868755
Togo,Petroleum and other liquids (quad Btu),2021,0.02432019
Tonga,Petroleum and other liquids (quad Btu),2021,0.00268467
Trinidad and Tobago,Petroleum and other liquids (quad Btu),2021,0.04706376
Tunisia,Petroleum and other liquids (quad Btu),2021,0.19991956
Turkiye,Petroleum and other liquids (quad Btu),2021,1.974645341
Turkmenistan,Petroleum and other liquids (quad Btu),2021,0.30555462
Turks and Caicos Islands,Petroleum and other liquids (quad Btu),2021,0.00645629
Tuvalu,Petroleum and other liquids (quad Btu),2021,0.004243374
U.S. Virgin Islands,Petroleum and other liquids (quad Btu),2021,0.033313059
Uganda,Petroleum and other liquids (quad Btu),2021,0.08457068
Ukraine,Petroleum and other liquids (quad Btu),2021,0.482168607
United Arab Emirates,Petroleum and other liquids (quad Btu),2021,1.6203946
United Kingdom,Petroleum and other liquids (quad Btu),2021,2.561421094
United States,Petroleum and other liquids (quad Btu),2021,36.64123201
Uruguay,Petroleum and other liquids (quad Btu),2021,0.0996028
Uzbekistan,Petroleum and other liquids (quad Btu),2021,0.19668393
